Scientific name,Genus,Species,Latitude,Longitude
Erimystax_dismilis,Erimystax,dismilis,39.5975,-82.9583
Erimystax_dismilis,Erimystax,dismilis,39.5975,-82.9583
Erimystax_dismilis,Erimystax,dismilis,39.6281,-82.9613
Erimystax_dismilis,Erimystax,dismilis,39.6281,-82.9613
Erimystax_dismilis,Erimystax,dismilis,39.6317,-82.9617
Erimystax_dismilis,Erimystax,dismilis,39.6317,-82.9617
Erimystax_dismilis,Erimystax,dismilis,39.6328,-82.9618
Erimystax_dismilis,Erimystax,dismilis,39.6328,-82.9618
Erimystax_dismilis,Erimystax,dismilis,39.681,-82.987
Erimystax_dismilis,Erimystax,dismilis,39.681,-82.987
Erimystax_dismilis,Erimystax,dismilis,39.3083,-82.9872
Erimystax_dismilis,Erimystax,dismilis,39.3083,-82.9872
Erimystax_dismilis,Erimystax,dismilis,39.7622,-82.9964
Erimystax_dismilis,Erimystax,dismilis,39.7622,-82.9964
Erimystax_dismilis,Erimystax,dismilis,39.9001,-83.0004
Erimystax_dismilis,Erimystax,dismilis,39.9001,-83.0004
Erimystax_dismilis,Erimystax,dismilis,39.9367,-83.0004
Erimystax_dismilis,Erimystax,dismilis,39.9367,-83.0004
Erimystax_dismilis,Erimystax,dismilis,39.6942,-83.0006
Erimystax_dismilis,Erimystax,dismilis,39.6942,-83.0006
Erimystax_dismilis,Erimystax,dismilis,39.7592,-83.0014
Erimystax_dismilis,Erimystax,dismilis,39.7592,-83.0014
Erimystax_dismilis,Erimystax,dismilis,39.6278,-83.0017
Erimystax_dismilis,Erimystax,dismilis,39.6278,-83.0017
Erimystax_dismilis,Erimystax,dismilis,39.6964,-83.003
Erimystax_dismilis,Erimystax,dismilis,39.6964,-83.003
Erimystax_dismilis,Erimystax,dismilis,39.7592,-83.0031
Erimystax_dismilis,Erimystax,dismilis,39.7592,-83.0031
Erimystax_dismilis,Erimystax,dismilis,38.854,-83.0057
Erimystax_dismilis,Erimystax,dismilis,38.854,-83.0057
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0069
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0069
Erimystax_dismilis,Erimystax,dismilis,39.3022,-83.0086
Erimystax_dismilis,Erimystax,dismilis,39.3022,-83.0086
Erimystax_dismilis,Erimystax,dismilis,39.8335,-83.0087
Erimystax_dismilis,Erimystax,dismilis,39.8335,-83.0087
Erimystax_dismilis,Erimystax,dismilis,39.627857,-83.00927
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6286,-83.0097
Erimystax_dismilis,Erimystax,dismilis,39.6278,-83.01
Erimystax_dismilis,Erimystax,dismilis,39.6278,-83.01
Erimystax_dismilis,Erimystax,dismilis,39.8913,-83.0102
Erimystax_dismilis,Erimystax,dismilis,39.6278,-83.0102
Erimystax_dismilis,Erimystax,dismilis,39.8913,-83.0102
Erimystax_dismilis,Erimystax,dismilis,39.7844,-83.0106
Erimystax_dismilis,Erimystax,dismilis,39.7844,-83.0106
Erimystax_dismilis,Erimystax,dismilis,39.6283,-83.0114
Erimystax_dismilis,Erimystax,dismilis,39.6283,-83.0114
Erimystax_dismilis,Erimystax,dismilis,39.7864,-83.012
Erimystax_dismilis,Erimystax,dismilis,39.7864,-83.012
Erimystax_dismilis,Erimystax,dismilis,39.7189,-83.0122
Erimystax_dismilis,Erimystax,dismilis,39.7189,-83.0122
Erimystax_dismilis,Erimystax,dismilis,39.7194,-83.0125
Erimystax_dismilis,Erimystax,dismilis,39.7194,-83.0125
Erimystax_dismilis,Erimystax,dismilis,39.8214,-83.0142
Erimystax_dismilis,Erimystax,dismilis,39.8214,-83.0142
Erimystax_dismilis,Erimystax,dismilis,39.6392,-83.0169
Erimystax_dismilis,Erimystax,dismilis,39.6392,-83.0169
Erimystax_dismilis,Erimystax,dismilis,39.8793,-83.0184
Erimystax_dismilis,Erimystax,dismilis,39.8793,-83.0184
Erimystax_dismilis,Erimystax,dismilis,39.3147,-83.0203
Erimystax_dismilis,Erimystax,dismilis,39.3147,-83.0203
Erimystax_dismilis,Erimystax,dismilis,36.5708,-83.0214
Erimystax_dismilis,Erimystax,dismilis,36.5708,-83.0214
Erimystax_dismilis,Erimystax,dismilis,38.8369,-83.0233
Erimystax_dismilis,Erimystax,dismilis,38.8369,-83.0233
Erimystax_dismilis,Erimystax,dismilis,36.688057,-83.02722
Erimystax_dismilis,Erimystax,dismilis,36.688057,-83.02722
Erimystax_dismilis,Erimystax,dismilis,36.688057,-83.02722
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,39.3053,-83.0356
Erimystax_dismilis,Erimystax,dismilis,36.5697,-83.0411
Erimystax_dismilis,Erimystax,dismilis,36.5697,-83.0411
Erimystax_dismilis,Erimystax,dismilis,36.5694,-83.0417
Erimystax_dismilis,Erimystax,dismilis,36.5694,-83.0417
Erimystax_dismilis,Erimystax,dismilis,39.6783,-83.0967
Erimystax_dismilis,Erimystax,dismilis,39.6783,-83.0967
Erimystax_dismilis,Erimystax,dismilis,39.702,-83.1108
Erimystax_dismilis,Erimystax,dismilis,39.702,-83.1108
Erimystax_dismilis,Erimystax,dismilis,39.702,-83.1108
Erimystax_dismilis,Erimystax,dismilis,39.702,-83.1108
Erimystax_dismilis,Erimystax,dismilis,39.5797,-83.1225
Erimystax_dismilis,Erimystax,dismilis,39.5797,-83.1225
Erimystax_dismilis,Erimystax,dismilis,36.5381,-83.127
Erimystax_dismilis,Erimystax,dismilis,36.5381,-83.127
Erimystax_dismilis,Erimystax,dismilis,36.5381,-83.127
Erimystax_dismilis,Erimystax,dismilis,36.5381,-83.127
Erimystax_dismilis,Erimystax,dismilis,36.5372,-83.1272
Erimystax_dismilis,Erimystax,dismilis,36.5372,-83.1272
Erimystax_dismilis,Erimystax,dismilis,36.534485,-83.144066
Erimystax_dismilis,Erimystax,dismilis,36.53448,-83.14407
Erimystax_dismilis,Erimystax,dismilis,36.53083,-83.15056
Erimystax_dismilis,Erimystax,dismilis,39.7628,-83.1506
Erimystax_dismilis,Erimystax,dismilis,39.7628,-83.1506
Erimystax_dismilis,Erimystax,dismilis,39.7628,-83.1506
Erimystax_dismilis,Erimystax,dismilis,39.7628,-83.1506
Erimystax_dismilis,Erimystax,dismilis,36.53056,-83.15083
Erimystax_dismilis,Erimystax,dismilis,36.5306,-83.1511
Erimystax_dismilis,Erimystax,dismilis,36.5306,-83.1511
Erimystax_dismilis,Erimystax,dismilis,36.523613,-83.155556
Erimystax_dismilis,Erimystax,dismilis,39.8294,-83.16
Erimystax_dismilis,Erimystax,dismilis,39.8294,-83.16
Erimystax_dismilis,Erimystax,dismilis,39.8331,-83.1603
Erimystax_dismilis,Erimystax,dismilis,39.8331,-83.1603
Erimystax_dismilis,Erimystax,dismilis,39.7922,-83.1633
Erimystax_dismilis,Erimystax,dismilis,39.7922,-83.1633
Erimystax_dismilis,Erimystax,dismilis,36.52833,-83.164444
Erimystax_dismilis,Erimystax,dismilis,36.52833,-83.164444
Erimystax_dismilis,Erimystax,dismilis,39.8022,-83.1694
Erimystax_dismilis,Erimystax,dismilis,39.8022,-83.1694
Erimystax_dismilis,Erimystax,dismilis,39.8022,-83.1694
Erimystax_dismilis,Erimystax,dismilis,39.8022,-83.1694
Erimystax_dismilis,Erimystax,dismilis,39.8319,-83.2008
Erimystax_dismilis,Erimystax,dismilis,39.8319,-83.2008
Erimystax_dismilis,Erimystax,dismilis,39.2311,-83.2164
Erimystax_dismilis,Erimystax,dismilis,39.2311,-83.2164
Erimystax_dismilis,Erimystax,dismilis,40.9833,-83.2167
Erimystax_dismilis,Erimystax,dismilis,40.9833,-83.2167
Erimystax_dismilis,Erimystax,dismilis,39.7153,-83.2625
Erimystax_dismilis,Erimystax,dismilis,39.7153,-83.2625
Erimystax_dismilis,Erimystax,dismilis,36.6039,-83.2944
Erimystax_dismilis,Erimystax,dismilis,36.5961,-83.3058
Erimystax_dismilis,Erimystax,dismilis,36.5961,-83.3058
Erimystax_dismilis,Erimystax,dismilis,36.5383,-83.3647
Erimystax_dismilis,Erimystax,dismilis,36.5383,-83.3647
Erimystax_dismilis,Erimystax,dismilis,36.6286,-83.3672
Erimystax_dismilis,Erimystax,dismilis,36.6286,-83.3672
Erimystax_dismilis,Erimystax,dismilis,36.6286,-83.3672
Erimystax_dismilis,Erimystax,dismilis,36.6286,-83.3672
Erimystax_dismilis,Erimystax,dismilis,36.5581,-83.425
Erimystax_dismilis,Erimystax,dismilis,36.5581,-83.425
Erimystax_dismilis,Erimystax,dismilis,36.55111,-83.42639
Erimystax_dismilis,Erimystax,dismilis,36.535,-83.447
Erimystax_dismilis,Erimystax,dismilis,36.535,-83.447
Erimystax_dismilis,Erimystax,dismilis,36.5569,-83.6057
Erimystax_dismilis,Erimystax,dismilis,36.54083,-83.63167
Erimystax_dismilis,Erimystax,dismilis,36.54083,-83.63167
Erimystax_dismilis,Erimystax,dismilis,37.2742,-83.64703
Erimystax_dismilis,Erimystax,dismilis,37.2742,-83.64703
Erimystax_dismilis,Erimystax,dismilis,35.22417,-83.74472
Erimystax_dismilis,Erimystax,dismilis,35.78556,-83.88416
Erimystax_dismilis,Erimystax,dismilis,39.6,-83.95
Erimystax_dismilis,Erimystax,dismilis,39.6,-83.95
Erimystax_dismilis,Erimystax,dismilis,39.5975,-83.9583
Erimystax_dismilis,Erimystax,dismilis,39.5975,-83.9583
Erimystax_dismilis,Erimystax,dismilis,36.1511,-84.0275
Erimystax_dismilis,Erimystax,dismilis,36.1511,-84.0275
Erimystax_dismilis,Erimystax,dismilis,37.1524,-84.4382
Erimystax_dismilis,Erimystax,dismilis,37.1524,-84.4382
Erimystax_dismilis,Erimystax,dismilis,36.7264,-84.543
Erimystax_dismilis,Erimystax,dismilis,36.7628,-84.5478
Erimystax_dismilis,Erimystax,dismilis,36.67,-84.5489
Erimystax_dismilis,Erimystax,dismilis,36.739,-84.693
Erimystax_dismilis,Erimystax,dismilis,36.68195,-84.75
Erimystax_dismilis,Erimystax,dismilis,36.3947,-85.3067
Erimystax_dismilis,Erimystax,dismilis,37.27389,-85.46167
Erimystax_dismilis,Erimystax,dismilis,37.2538,-85.50253
Erimystax_dismilis,Erimystax,dismilis,37.2538,-85.50253
Erimystax_dismilis,Erimystax,dismilis,37.2435,-85.6295
Erimystax_dismilis,Erimystax,dismilis,37.218887,-85.681946
Erimystax_dismilis,Erimystax,dismilis,36.62556,-85.79028
Erimystax_dismilis,Erimystax,dismilis,36.567,-85.867
Erimystax_dismilis,Erimystax,dismilis,36.567,-85.867
Erimystax_dismilis,Erimystax,dismilis,39.2333,-85.9333
Erimystax_dismilis,Erimystax,dismilis,39.2333,-85.9333
Erimystax_dismilis,Erimystax,dismilis,38.2547,-86.2389
Erimystax_dismilis,Erimystax,dismilis,38.2547,-86.2389
Erimystax_dismilis,Erimystax,dismilis,36.7039,-86.2472
Erimystax_dismilis,Erimystax,dismilis,36.7039,-86.2472
Erimystax_dismilis,Erimystax,dismilis,35.46,-86.27
Erimystax_dismilis,Erimystax,dismilis,38.35,-86.2833
Erimystax_dismilis,Erimystax,dismilis,38.35,-86.2833
Erimystax_dismilis,Erimystax,dismilis,36.744446,-86.291115
Erimystax_dismilis,Erimystax,dismilis,38.33361,-86.31111
Erimystax_dismilis,Erimystax,dismilis,36.78333,-86.31416
Erimystax_dismilis,Erimystax,dismilis,35.48,-86.32667
Erimystax_dismilis,Erimystax,dismilis,35.46972,-86.37805
Erimystax_dismilis,Erimystax,dismilis,35.9417,-86.3783
Erimystax_dismilis,Erimystax,dismilis,35.94139,-86.37833
Erimystax_dismilis,Erimystax,dismilis,35.475277,-86.459724
Erimystax_dismilis,Erimystax,dismilis,35.475277,-86.46667
Erimystax_dismilis,Erimystax,dismilis,35.14222,-86.56944
Erimystax_dismilis,Erimystax,dismilis,35.5936,-86.6914
Erimystax_dismilis,Erimystax,dismilis,35.5936,-86.6914
Erimystax_dismilis,Erimystax,dismilis,35.6019,-86.7775
Erimystax_dismilis,Erimystax,dismilis,35.6019,-86.7775
Erimystax_dismilis,Erimystax,dismilis,35.5867,-86.7845
Erimystax_dismilis,Erimystax,dismilis,35.5867,-86.7845
Erimystax_dismilis,Erimystax,dismilis,35.5867,-86.7845
Erimystax_dismilis,Erimystax,dismilis,35.5867,-86.7845
Erimystax_dismilis,Erimystax,dismilis,35.61,-86.8095
Erimystax_dismilis,Erimystax,dismilis,35.61,-86.8095
Erimystax_dismilis,Erimystax,dismilis,35.6089,-86.8239
Erimystax_dismilis,Erimystax,dismilis,35.6089,-86.8239
Erimystax_dismilis,Erimystax,dismilis,35.6094,-86.8947
Erimystax_dismilis,Erimystax,dismilis,35.6094,-86.8947
Erimystax_dismilis,Erimystax,dismilis,36.12333,-87.09917
Erimystax_dismilis,Erimystax,dismilis,36.085278,-87.131386
Erimystax_dismilis,Erimystax,dismilis,35.463,-87.5347
Erimystax_dismilis,Erimystax,dismilis,35.46268,-87.53573
Erimystax_dismilis,Erimystax,dismilis,35.462685,-87.535736
Erimystax_dismilis,Erimystax,dismilis,35.455276,-87.53972
Erimystax_dismilis,Erimystax,dismilis,34.95361,-87.59333
Erimystax_dismilis,Erimystax,dismilis,34.980278,-87.59639
Erimystax_dismilis,Erimystax,dismilis,35.46585,-87.84745
Erimystax_dismilis,Erimystax,dismilis,35.46585,-87.84745
Erimystax_dismilis,Erimystax,dismilis,35.46528,-87.8475
Erimystax_dismilis,Erimystax,dismilis,35.46528,-87.8475
Erimystax_dismilis,Erimystax,dismilis,35.45861,-87.85083
Erimystax_dismilis,Erimystax,dismilis,35.98944,-87.85389
Erimystax_dismilis,Erimystax,dismilis,35.98944,-87.85389
Erimystax_dismilis,Erimystax,dismilis,35.98861,-87.85833
Erimystax_dismilis,Erimystax,dismilis,35.98861,-87.85833
Erimystax_dismilis,Erimystax,dismilis,36.8941,-88.4035
Erimystax_dismilis,Erimystax,dismilis,39.095,-88.8632
Erimystax_dismilis,Erimystax,dismilis,39.095,-88.8632
Erimystax_dismilis,Erimystax,dismilis,33.38917,-89.66222
Erimystax_dismilis,Erimystax,dismilis,33.38917,-89.66222
Erimystax_dismilis,Erimystax,dismilis,37.385,-90.4739
Erimystax_dismilis,Erimystax,dismilis,37.385,-90.4739
Erimystax_dismilis,Erimystax,dismilis,36.9063,-90.4812
Erimystax_dismilis,Erimystax,dismilis,37.1944,-90.5033
Erimystax_dismilis,Erimystax,dismilis,37.1944,-90.5033
Erimystax_dismilis,Erimystax,dismilis,37.1944,-90.5036
Erimystax_dismilis,Erimystax,dismilis,37.1944,-90.5036
Erimystax_dismilis,Erimystax,dismilis,36.48472,-90.76945
Erimystax_dismilis,Erimystax,dismilis,36.4875,-90.77
Erimystax_dismilis,Erimystax,dismilis,36.4875,-90.77
Erimystax_dismilis,Erimystax,dismilis,36.46167,-90.77361
Erimystax_dismilis,Erimystax,dismilis,36.6178,-90.8393
Erimystax_dismilis,Erimystax,dismilis,36.6175,-90.83945
Erimystax_dismilis,Erimystax,dismilis,36.29861,-90.85833
Erimystax_dismilis,Erimystax,dismilis,36.6667,-90.8833
Erimystax_dismilis,Erimystax,dismilis,36.6667,-90.8833
Erimystax_dismilis,Erimystax,dismilis,36.9259,-90.9276
Erimystax_dismilis,Erimystax,dismilis,37.4466,-90.9583
Erimystax_dismilis,Erimystax,dismilis,36.99111,-91.01472
Erimystax_dismilis,Erimystax,dismilis,36.9977,-91.0212
Erimystax_dismilis,Erimystax,dismilis,33.883,-91.068
Erimystax_dismilis,Erimystax,dismilis,33.88,-91.07
Erimystax_dismilis,Erimystax,dismilis,37.1856,-91.1789
Erimystax_dismilis,Erimystax,dismilis,37.2849,-91.4069
Erimystax_dismilis,Erimystax,dismilis,37.1485,-91.4477
Erimystax_dismilis,Erimystax,dismilis,36.33805,-91.50861
Erimystax_dismilis,Erimystax,dismilis,35.7575,-91.63722
Erimystax_dismilis,Erimystax,dismilis,35.7575,-91.63722
Erimystax_dismilis,Erimystax,dismilis,35.76083,-91.64861
Erimystax_dismilis,Erimystax,dismilis,37.0903,-91.8639
Erimystax_dismilis,Erimystax,dismilis,37.0903,-91.8639
Erimystax_dismilis,Erimystax,dismilis,36.0214,-92.02598
Erimystax_dismilis,Erimystax,dismilis,35.99778,-92.09389
Erimystax_dismilis,Erimystax,dismilis,35.94722,-92.11139
Erimystax_dismilis,Erimystax,dismilis,35.94722,-92.11139
Erimystax_dismilis,Erimystax,dismilis,36.244682,-92.25067
Erimystax_dismilis,Erimystax,dismilis,36.15778,-92.40778
Erimystax_dismilis,Erimystax,dismilis,36.157516,-92.40809
Erimystax_dismilis,Erimystax,dismilis,36.15361,-92.41361
Erimystax_dismilis,Erimystax,dismilis,36.15361,-92.41361
Erimystax_dismilis,Erimystax,dismilis,36.16306,-92.41666
Erimystax_dismilis,Erimystax,dismilis,36.16306,-92.41666
Erimystax_dismilis,Erimystax,dismilis,36.18356,-92.42054
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.1775,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17608,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17806,-92.42583
Erimystax_dismilis,Erimystax,dismilis,36.17333,-92.43
Erimystax_dismilis,Erimystax,dismilis,36.16861,-92.43222
Erimystax_dismilis,Erimystax,dismilis,36.1675,-92.43361
Erimystax_dismilis,Erimystax,dismilis,36.1675,-92.43361
Erimystax_dismilis,Erimystax,dismilis,36.16611,-92.43667
Erimystax_dismilis,Erimystax,dismilis,36.12972,-92.51722
Erimystax_dismilis,Erimystax,dismilis,36.12722,-92.545
Erimystax_dismilis,Erimystax,dismilis,36.1075,-92.55
Erimystax_dismilis,Erimystax,dismilis,36.0671,-92.5774
Erimystax_dismilis,Erimystax,dismilis,36.0671,-92.5774
Erimystax_dismilis,Erimystax,dismilis,35.98472,-92.73473
Erimystax_dismilis,Erimystax,dismilis,35.98306,-92.7475
Erimystax_dismilis,Erimystax,dismilis,35.96944,-92.88861
Erimystax_dismilis,Erimystax,dismilis,35.967335,-92.8984
Erimystax_dismilis,Erimystax,dismilis,35.989,-92.94506
Erimystax_dismilis,Erimystax,dismilis,36.6717,-93.0231
Erimystax_dismilis,Erimystax,dismilis,35.9846,-93.0398
Erimystax_dismilis,Erimystax,dismilis,35.98333,-93.0425
Erimystax_dismilis,Erimystax,dismilis,36.005,-93.08111
Erimystax_dismilis,Erimystax,dismilis,36.685,-93.1197
Erimystax_dismilis,Erimystax,dismilis,36.7313,-93.1933
Erimystax_dismilis,Erimystax,dismilis,37.0762,-93.3715
Erimystax_dismilis,Erimystax,dismilis,36.5031,-93.6003
Erimystax_dismilis,Erimystax,dismilis,36.39778,-93.89278
Erimystax_dismilis,Erimystax,dismilis,36.39778,-93.89278
Erimystax_dismilis,Erimystax,dismilis,36.39778,-93.89278
Erimystax_dismilis,Erimystax,dismilis,36.045,-93.96694
Erimystax_dismilis,Erimystax,dismilis,36.35444,-93.99028
Erimystax_dismilis,Erimystax,dismilis,36.15917,-93.995
Erimystax_dismilis,Erimystax,dismilis,36.10695,-94.00555
Erimystax_dismilis,Erimystax,dismilis,36.35167,-94.01389
Erimystax_dismilis,Erimystax,dismilis,36.27167,-94.055
Erimystax_dismilis,Erimystax,dismilis,38.3156,-95.9533
Erimystax_dismilis,Erimystax,dismilis,38.3688,-95.9953
Erimystax_dismilis,Erimystax,dismilis,38.4122,-96.1245
Erimystax_dismilis,Erimystax,dismilis,35.7704,94.8734
Erimystax_dismilis,Erimystax,dismilis,36.0748,92.0781
Erimystax_dismilis,Erimystax,dismilis,36.063,92.0762
Erimystax_dismilis,Erimystax,dismilis,35.33,87.45
Erimystax_dismilis,Erimystax,dismilis,36.888332,86.385
Erimystax_dismilis,Erimystax,dismilis,36.74472,86.291115
Erimystax_dismilis,Erimystax,dismilis,36.752224,86.2875
Erimystax_dismilis,Erimystax,dismilis,41.156387,86.110275
Erimystax_dismilis,Erimystax,dismilis,38.985,85.88333
Erimystax_dismilis,Erimystax,dismilis,37.22778,85.51139
Erimystax_dismilis,Erimystax,dismilis,37.352222,83.736946
Erimystax_dismilis,Erimystax,dismilis,36.558613,83.42778
Erimystax_dismilis,Erimystax,dismilis,36.53472,83.151665
Erimystax_dismilis,Erimystax,dismilis,39.620834,83.01361
